title,num_frames,total_time,avg_intensity,avg_color_r,avg_color_g,avg_color_b,avg_shot_length,num_shots,original_format_title,movie_list_webpage_url,genre,release_date,imdb_url
Cheap-Thrills,3536,147.291666667,57.864466797,53.24106571247878,51.63045144692682,102.13716891425952,0.501441753172,289,Cheap Thrills,http://www.movie-list.com/trailers/cheapthrills,Thriller,21-Mar-14,http://imdb.com/title/tt2389182/
The-Boxtrolls,1714,71.446375,87.8234783717,75.46728728693182,95.341353163243,81.58712188456076,3.428425,20,The Boxtrolls,http://www.movie-list.com/trailers/boxtrolls,"Adventure, Family ",26-Sep-14,http://imdb.com/title/tt0787474/
Dallas-Buyers-Club,4044,168.626791667,143.578132881,111.50882258718495,156.48365375727246,161.3354478464158,0.598759489917,281,Dallas Buyers Club,http://www.movie-list.com/trailers/dallasbuyersclub,Drama,1-Nov-13,http://imdb.com/title/tt0790636/
Turbo,1892,78.7916666667,81.9251630615,67.3088480835677,90.1221471554044,78.11270165876888,0.396785109983,197,Turbo,http://www.movie-list.com/trailers/turbo,"Animation, Family",17-Jul-13,http://imdb.com/title/tt1860353/
The-Secret-Life-of-Pets,3855,160.743916667,288.824275091,271.5045241150995,295.4186743038042,300.53342997450903,0.595951086957,253,The Secret Life of Pets,http://www.movie-list.com/trailers/secretlifeofpets,Animation,8-Jul-16,http://imdb.com/title/tt2709768/
Avengers-Age-of-Ultron,2002,66.7,38.9772689932,36.00718314958147,32.15176009333596,81.94419978033676,0.341573033708,89,Avengers: Age of Ultron,http://www.movie-list.com/trailers/avengersageofultron,"Action, Adventure, Fantasy",1-May-15,http://imdb.com/title/tt2395427/
By-the-Gun,2616,109.067291667,70.1490245549,61.45631674915977,73.06076468008537,78.00932115212464,0.318167799597,331,By the Gun,http://www.movie-list.com/trailers/bythegun,"Crime, Drama, Thriller",5-Dec-14,http://imdb.com/title/tt2543702/
In-Fear,2576,103.0,44.8336839231,44.33545214412428,46.5662774489586,37.25800363798497,0.39557312253,253,In Fear,http://www.movie-list.com/trailers/infear,"Horror, Thriller",7-Mar-14,http://imdb.com/title/tt2165859/
The-Giver,2065,86.086,77.499934714,72.41901204831166,81.45838872142673,70.50717397618119,0.310183823529,238,The Giver,http://www.movie-list.com/trailers/giver,,15-Aug-14,http://imdb.com/title/tt0435651/
Brooklyn,3768,157.115291667,108.8945537,95.01798849299064,112.90779826889838,124.70876627866981,0.565012889688,278,Brooklyn,http://www.movie-list.com/trailers/brooklyn,"Drama, Romance",4-Nov-15,http://imdb.com/title/tt2381111/
A-Case-of-You,3241,135.135,133.884348607,118.77100151180679,138.42363006000548,150.25460885682918,0.921011415525,146,A Case of You,http://www.movie-list.com/trailers/caseofyou,"Comedy, Romance",6-Nov-13,http://imdb.com/title/tt1817081/
Return-to-Sender,3217,134.134,140.78444935,134.42097499289824,140.63341765256615,158.37020844438672,0.290945548197,453,Return to Sender,http://www.movie-list.com/trailers/returntosender,Thriller,14-Aug-15,http://imdb.com/title/tt2948790/
The-Worlds-End,4450,185.375,104.70857484,97.20328236922181,108.58893647435568,104.49831604784532,0.364413364413,429,The World's End,http://www.movie-list.com/trailers/worldsend,,23-Aug-13,http://imdb.com/title/tt1213663/
The-Remaining,3436,143.268125,91.5283023552,83.66787649454358,94.43702234947067,97.24071887599722,0.18488538975,774,The Remaining,http://www.movie-list.com/trailers/remaining,"Horror, Thriller",5-Sep-14,http://imdb.com/title/tt2714380/
American-Ultra,4948,165.0649,106.861624419,101.69120234410215,108.89393624149552,110.04722337155947,0.412107602339,399,American Ultra,http://www.movie-list.com/trailers/americanultra,"Action, Comedy",21-Aug-15,http://imdb.com/title/tt3316948/
Sabotage,3408,142.100291667,143.151531434,129.4605295432237,149.18368482568485,148.11365053647006,0.267137554928,531,Sabotage,http://www.movie-list.com/trailers/sabotage,"Action, Crime, Drama",28-Mar-14,http://imdb.com/title/tt1742334/
Days-and-Nights,2693,112.278833333,84.049024811,70.26342443410817,88.63326517165184,96.66281220989936,1.13429467354,97,Days and Nights,http://www.movie-list.com/trailers/daysandnights,"Comedy, Drama",26-Sep-14,http://imdb.com/title/tt2359381/
Draft-Day,3637,151.6515,147.01224442,141.14287465882163,149.33358387711465,150.57741621239228,0.633368319269,237,Draft Day,http://www.movie-list.com/trailers/draftday,"Comedy, Drama, Sports",11-Apr-14,http://imdb.com/title/tt2223990/
The-Best-of-Me,2089,87.087,143.080295956,117.43254859940657,152.75794797984312,160.620979961743,0.351882142857,245,The Best of Me,http://www.movie-list.com/trailers/bestofme,"Drama, Romance",17-Oct-14,http://imdb.com/title/tt1972779/
Another-Me,3015,125.708916667,97.2004978838,87.52734370465163,102.77056401814636,93.96713834895073,0.278381147541,427,Another Me,http://www.movie-list.com/trailers/anotherme,"Mystery, Thriller",22-Aug-14,http://imdb.com/title/tt1816608/
While-Were-Young,3681,153.486666667,118.60116059,101.10941899637182,124.7657765223529,132.82495117365332,0.66531222467,227,While We're Young,http://www.movie-list.com/trailers/whilewereyoung,Drama,27-Mar-15,http://imdb.com/title/tt1791682/
Exposed-aka-Daughter-of-God,2474,103.041666667,111.734938151,97.33649329547019,117.7802368152265,118.45667802411785,0.307557557558,333,Exposed (aka: Daughter of God),http://www.movie-list.com/trailers/exposed,Drama,22-Jan-16,http://imdb.com/title/tt4019560/
The-Butler,3611,150.567083333,91.9889382761,69.33475610904266,99.87702487176404,110.85057960859267,0.376002192982,399,The Butler,http://www.movie-list.com/trailers/butler,Drama ,16-Aug-13,http://imdb.com/title/tt1327773/
Half-of-a-Yellow-Sun,3244,135.260125,98.4270743606,67.08124377326162,109.36337795018663,124.3876117543854,0.408589539007,329,Half of a Yellow Sun,http://www.movie-list.com/trailers/halfofayellowsun,"Drama, Romance",16-May-14,http://imdb.com/title/tt2215077/
Miss-You-Already,3844,160.285125,73.2163872605,69.35172569294501,76.08994006656553,68.61720729653405,0.397994598765,378,Miss You Already,http://www.movie-list.com/trailers/missyoualready,"Comedy, Drama, Romance",6-Nov-15,http://imdb.com/title/tt2245003/
Dolphin-Tale-2,2273,90.88,159.49782358,180.20956553473408,162.32596836342856,90.77053519826865,0.19029535865,474,Dolphin Tale 2,http://www.movie-list.com/trailers/dolphintale2,"Adventure, Drama, Family",12-Sep-14,http://imdb.com/title/tt2978462/
A-Brilliant-Young-Mind,2981,124.166666667,161.236697266,164.24026657405994,164.0817176014054,138.853625920025,0.635859929078,188,A Brilliant Young Mind,http://www.movie-list.com/trailers/brilliantyoungmind,"Comedy, Drama",11-Sep-15,http://imdb.com/title/tt3149038/
School-Dance,2655,110.693916667,145.567294183,142.60276690454728,144.3182593532986,159.8992010107839,0.206967767296,530,School Dance,http://www.movie-list.com/trailers/schooldance,"Comedy, Drama, Music",2-Jul-14,http://imdb.com/title/tt2179936/
The-Pyramid,3480,145.103291667,81.7441121126,64.28307999407805,89.87369612879066,85.7371918838227,0.400190293296,358,The Pyramid,http://www.movie-list.com/trailers/pyramid,"Horror, Thriller",5-Dec-14,http://imdb.com/title/tt2799166/
Wolves,3482,145.186708333,48.0163659165,36.37663017182571,49.69587047312042,69.9290806181363,0.40842458577,342,Wolves,http://www.movie-list.com/trailers/wolves,"Action, Thriller, Horror",14-Nov-14,http://imdb.com/title/tt1403241/
Raze,2721,113.446666667,36.4360990175,32.86403747345438,34.741167556043344,54.56116545016783,0.499716744914,213,Raze,http://www.movie-list.com/trailers/raze,"Action, Horror",10-Jan-14,http://imdb.com/title/tt2111392/
Ballet-422,2974,123.998875,122.907459519,116.99524666038907,124.84987362411104,128.5149515319479,0.942479005168,129,Ballet 422,http://www.movie-list.com/trailers/ballet422,"Documentary, Drama, Music",6-Feb-15,http://imdb.com/title/tt3164198/
The-Second-Best-Exotic-Marigold-Hotel,2701,112.6125,172.283874958,134.7784876759539,184.14346577778753,209.70500508930286,0.3807842719,293,The Second Best Exotic Marigold Hotel,http://www.movie-list.com/trailers/secondbestexoticmarigoldhotel,"Comedy, Drama",6-Mar-15,http://imdb.com/title/tt2555736/
The-Town-That-Dreaded-Sundown,3530,147.188708333,45.2982476534,38.5345335091564,48.04862131845176,48.90995503132338,0.481932170543,301,The Town That Dreaded Sundown,http://www.movie-list.com/trailers/townthatdreadedsundown,"Horror, Thriller",16-Oct-14,http://imdb.com/title/tt2561546/
Whiskey-Tango-Foxtrot,3648,152.110291667,165.169122081,146.6170095381925,172.25004273108271,177.49581444865112,0.421769662921,356,Whiskey Tango Foxtrot,http://www.movie-list.com/trailers/whiskeytangofoxtrot,"Comedy, War",4-Mar-16,http://imdb.com/title/tt3553442/
Free-Birds,3660,152.610791667,150.050640441,145.18064792362188,151.79176062097105,153.9858008044397,0.336147118209,454,Free Birds,http://www.movie-list.com/trailers/freebirds,"Animation, Comedy",1-Nov-13,http://imdb.com/title/tt1621039/
Burnt,2759,115.031583333,164.993890018,153.7406151673145,171.034255414936,163.54133522969317,0.562443069307,202,Burnt,http://www.movie-list.com/trailers/burnt,"Comedy, Drama",23-Oct-15,http://imdb.com/title/tt2503944/
The-Babadook,3418,142.375,74.5742641817,78.83056607792649,72.67205861836648,73.27464536858432,0.686594202899,207,The Babadook,http://www.movie-list.com/trailers/babadook,"Drama, Horror, Thriller",28-Nov-14,http://imdb.com/title/tt2321549/
Interstellar,2690,112.153708333,93.3715593607,88.79111652736755,96.99029144628989,86.82976799748242,0.881978658537,123,Interstellar,http://www.movie-list.com/trailers/interstellar,,5-Nov-14,http://imdb.com/title/tt0816692/
How-I-Live-Now,2977,124.0,116.781421812,89.75534503715289,126.98332872654727,135.21346682710913,0.470945083014,261,How I Live Now,http://www.movie-list.com/trailers/howilivenow,Drama,8-Nov-13,http://imdb.com/title/tt1894476/
Everest,4130,172.213708333,125.951259033,136.26080644371595,124.32822863436904,107.38801560271017,0.491526388889,330,Everest,http://www.movie-list.com/trailers/everest,"Adventure, Drama, Thriller",18-Sep-15,http://imdb.com/title/tt2719848/
Island-of-Lemurs-Madagascar,3625,151.151,213.959517813,173.55448357201195,234.9153577970671,212.18217233407725,1.14809351145,131,Island of Lemurs: Madagascar,http://www.movie-list.com/trailers/islandoflemurs,Documentary,4-Apr-14,http://imdb.com/title/tt3231010/
Chasing-Mavericks,3341,139.305833333,134.569586355,136.0444492656207,133.70596331499596,135.26754389138247,0.278084459459,481,Chasing Mavericks,http://www.movie-list.com/trailers/chasingmavericks,"Drama, Sport",26-Oct-12,http://imdb.com/title/tt1629757/
Eye-in-the-Sky,3602,150.191708333,119.339255456,113.72247384161584,121.26463908992659,124.25670946580782,0.457647230691,328,Eye in the Sky,http://www.movie-list.com/trailers/eyeinthesky,"Drama, Thriller, War",11-Mar-16,http://imdb.com/title/tt2057392/
If-I-Stay,3673,153.153,92.7077170608,88.48953891221747,93.20432721475233,101.2917000430158,0.414186921296,360,If I Stay,http://www.movie-list.com/trailers/ifistay,Drama,22-Aug-14,http://imdb.com/title/tt1355630/
The-Scribbler,2586,107.816041667,63.5997465651,62.9494111379607,66.98867230547086,47.910674848165435,0.378988718412,277,The Scribbler,http://www.movie-list.com/trailers/scribbler,,19-Sep-14,http://imdb.com/title/tt2396721/
Erased,3639,145.52,99.1336751598,94.32035232347448,102.55177122152156,94.24063283547325,0.340469483568,426,Erased,http://www.movie-list.com/trailers/erased,"Action, Thriller",10-May-13,http://www.imdb.com/title/tt1645155/
Bridge-of-Spies,3647,151.916666667,80.7930348988,79.83893556829311,83.43019238222978,69.78643972854155,0.460619918699,328,Bridge of Spies,http://www.movie-list.com/trailers/bridgeofspies,"Drama, Thriller",16-Oct-15,http://imdb.com/title/tt3682448/
The-Divergent-Series-Allegiant,2429,101.267833333,117.218537123,104.53416889633954,120.85957855774578,131.83071426554747,0.346754454023,290,The Divergent Series: Allegiant,http://www.movie-list.com/trailers/divergent3,,18-Mar-16,http://imdb.com/title/tt3410834/
The-Gunman,3289,137.137,119.747932636,96.48696982595771,130.51099217994042,125.42127144768921,0.255258130081,533,The Gunman,http://www.movie-list.com/trailers/gunman,"Action, Crime, Drama",20-Mar-15,http://imdb.com/title/tt2515034/
The-Dog,2412,80.4470333333,116.902459422,101.24302018538383,112.41356021170286,181.17684951023827,0.591522303922,136,The Dog,http://www.movie-list.com/trailers/dog,Documentary,1-Oct-13,http://imdb.com/title/tt3091304/
Colonia,1442,60.0416666667,101.661006694,90.94575379849189,105.78136635487947,108.62858625318677,0.312282986111,192,Colonia,http://www.movie-list.com/trailers/colonia,Thriller,TBA 2016,http://imdb.com/title/tt4005402/
Big-Hero-6,2318,96.6382083333,105.273580442,116.2340596899448,100.51340811706041,101.1390301377087,0.57700955414,157,Big Hero 6,http://www.movie-list.com/trailers/bighero6,"Action, Adventure, Animation, Comedy",7-Nov-14,http://imdb.com/title/tt2245084/
Shanghai,3625,151.151,51.2819831729,44.66645817610761,53.76155066169367,55.90481215496412,0.433477360308,346,Shanghai,http://www.movie-list.com/trailers/shanghai,"Drama, Mystery, Romance",21-Aug-15,http://imdb.com/title/tt1092634/
Vacation,3672,153.111291667,169.344677439,156.58674027413255,171.2176292675796,193.29958237301827,0.719369444444,210,Vacation,http://www.movie-list.com/trailers/vacation,"Adventure, Comedy ",29-Jul-83,
Kingsman-The-Secret-Service,3529,147.147,83.3208777466,70.48326626488657,89.52862234968254,85.08884334030176,0.351719527363,402,Kingsman: The Secret Service,http://www.movie-list.com/trailers/kingsman,"Action, Adventure, Thriller",13-Feb-15,http://imdb.com/title/tt2802144/
Focus,3627,151.234416667,117.172297474,106.68518702374462,123.26541545483792,113.39733508962463,0.2826277884,523,Focus,http://www.movie-list.com/trailers/focus,"Comedy, Crime, Romance",27-Feb-15,http://imdb.com/title/tt2381941/
All-the-Boys-Love-Mandy-Lane,2884,120.245125,94.5931073984,84.49902874411664,97.77534249966818,104.75633034639539,0.32916078024,361,All the Boys Love Mandy Lane,http://www.movie-list.com/trailers/alltheboyslovemandylane,"Horror, Mystery, Thriller",11-Oct-13,http://imdb.com/title/tt0490076/
Youre-Not-You,3650,152.193708333,132.065362265,121.88453608973964,137.30699727834525,131.88479846545766,0.428362206573,355,You're Not You,http://www.movie-list.com/trailers/yourenotyou,Drama,10-Oct-14,http://imdb.com/title/tt1198156/
Remember,3042,126.835041667,84.2434373966,76.20781581873608,86.05371351860845,96.06483695566924,0.406723521505,310,Remember,http://www.movie-list.com/trailers/remember,"Drama, Thriller",12-Feb-16,http://imdb.com/title/tt3704050/
The-Man-from-UNCLE,3673,153.153,83.5083938786,75.82817083273217,86.79598129535131,86.79046137138478,0.45627152568,331,The Man from U.N.C.L.E.,http://www.movie-list.com/trailers/manfromuncle,"Action, Adventure, Comedy",14-Aug-15,http://imdb.com/title/tt1638355/
Dorfman-In-Love,3624,151.109291667,107.095468539,94.90573310982337,102.49211680559047,162.85326620303871,0.869211538462,169,Dorfman In Love,http://www.movie-list.com/trailers/dorfmaninlove,"Comedy, Romance",22-Mar-13,http://www.imdb.com/title/tt1665418/
Monsters-University,1644,68.5267916667,82.4844655469,88.02959750204866,83.7523463308363,61.48939962596856,0.834701388889,78,Monsters University,http://www.movie-list.com/trailers/monstersuniversity,"Animation, Adventure, Comedy",21-Jun-13,http://imdb.com/title/tt1453405/
The-Harvest,3073,128.128,135.323734765,126.09583397075608,140.2039825867932,134.50835274128983,0.447255319149,282,The Harvest,http://www.movie-list.com/trailers/harvest,"Horror, Thriller",10-Apr-15,http://imdb.com/title/tt2543336/
California-Scheming,2640,110.068291667,80.4819265096,74.9625197958712,78.46573224876863,105.40565361878316,0.897605392157,119,California Scheming,http://www.movie-list.com/trailers/californiascheming,Thriller,31-Jan-14,http://imdb.com/title/tt1918908/
Jessabelle,4510,150.4503,86.579717895,78.79650126814515,91.94698426817241,79.42599912788388,0.364441747573,412,Jessabelle,http://www.movie-list.com/trailers/jessabelle,"Horror, Thriller",7-Nov-14,http://imdb.com/title/tt2300975/
A-Merry-Friggin-Christmas,4006,133.5,113.567659732,103.9509706141298,116.928563110609,121.57586025573819,0.522585034014,245,A Merry Friggin' Christmas,http://www.movie-list.com/trailers/merryfrigginchristmas,Comedy,7-Nov-14,http://imdb.com/title/tt0910885/
Fear-Clinic,2338,97.472375,74.748972747,69.08251070715853,80.02239533234788,62.518107338482054,0.242443627451,374,Fear Clinic,http://www.movie-list.com/trailers/fearclinic,Horror,30-Jan-15,http://imdb.com/title/tt2165765/
Don-Peyote,3889,162.162,119.875038954,112.68523439722466,120.25441247836049,136.87791462734378,0.459397892442,344,Don Peyote,http://www.movie-list.com/trailers/donpeyote,"Comedy, Drama",16-May-14,http://imdb.com/title/tt1828968/
Boychoir,2907,121.083333333,94.6464351153,90.81401849205757,95.92460521760218,98.1963309235973,0.369358974359,325,Boychoir,http://www.movie-list.com/trailers/boychoir,Drama,3-Apr-15,http://imdb.com/title/tt3302706/
Dying-of-the-Light,3623,151.067583333,91.1236445074,80.03027299432033,94.54131965264732,102.69159011674311,0.172244402985,871,Dying of the Light,http://www.movie-list.com/trailers/dyingofthelight,"Drama, Thriller",5-Dec-14,http://imdb.com/title/tt1274586/
