movie_title,webpage_url,genre,release_date,imdb_url,flv_files,mov1_files,mov2_files,mp4_files
A Beautiful Mind,http://www.movie-list.com/trailers/beautifulmind,,"December 21, 2001",,,"['http://a772.g.akamai.net/5/772/51/21f143dae66b82/1a1a1aaa2198c627970773d80669d84574a8d80d3cb12453c02589f25382f668c9329e0375e8178cfa63d93eb02384f01f80df41a6077cf059bf34a0ff6cd543a7/a_beautiful_mind_m480.mov', 'http://a772.g.akamai.net/5/772/51/21f143dae66b82/1a1a1aaa2198c627970773d80669d84574a8d80d3cb12453c02589f25382f668c9329e0375e8178cfa63d93eb02384f01f80df41a6077cf059bf34a0ff6cd543a7/a_beautiful_mind_m320.mov', 'http://a772.g.akamai.net/5/772/51/21f143dae66b82/1a1a1aaa2198c627970773d80669d84574a8d80d3cb12453c02589f25382f668c9329e0375e8178cfa63d93eb02384f01f80df41a6077cf059bf34a0ff6cd543a7/a_beautiful_mind_m240.mov']",,
A Better Life,http://www.movie-list.com/trailers/betterlife,Drama,"June 24, 2011",http://www.imdb.com/title/tt1554091/,['http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/1470.flv'],"['http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2011/abetterlife_053080/abetterlife_trlr_01_1080p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2011/abetterlife_053080/abetterlife_trlr_01_720p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2011/abetterlife_053080/abetterlife_trlr_01_480p_dl.mov']",,
A Better Tomorrow (Ying huang boon sik),http://www.movie-list.com/trailers/bettertomorrow,"Crime, Drama, Thriller","August 2, 1986",http://imdb.com/title/tt0092263/,,['http://videos.movie-list.com/classics/MOV/bettertomorrow.mov'],,
A Bigger Splash,http://www.movie-list.com/trailers/biggersplash,"Crime, Drama, Mystery","May 13, 2016",http://imdb.com/title/tt2056771/,,,,['http://cdn.movie-list.com/hd/biggersplash720.mp4']
A Birder's Guide to Everything,http://www.movie-list.com/trailers/birdersguidetoeverything,Comedy,"March 21, 2014",http://imdb.com/title/tt1582465/,,,,['http://cdn.movie-list.com/hd/birdersguidetoeverything720.mp4']
A Brilliant Young Mind,http://www.movie-list.com/trailers/brilliantyoungmind,"Comedy, Drama","September 11, 2015",http://imdb.com/title/tt3149038/,,,,['http://cdn.movie-list.com/hd/brilliantyoungmind720.mp4']
A Case of You,http://www.movie-list.com/trailers/caseofyou,"Comedy, Romance","November 6, 2013",http://imdb.com/title/tt1817081/,,,,['http://cdn.movie-list.com/hd/caseofyou720.mp4']
A Christmas Carol (2009),http://www.movie-list.com/trailers/christmascarol,"Animation, Drama, Family, Fantasy ","November 6, 2009",http://imdb.com/title/tt1067106/,"['http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/862.flv', 'http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/861.flv', 'http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/833.flv']","['http://wdmp.rd.llnwd.net/wdsmp/ACC/Event/AXC_TheEvent_1080.mov', 'http://wdmp.rd.llnwd.net/wdsmp/ACC/Event/AXC_TheEvent_720.mov', 'http://wdmp.rd.llnwd.net/wdsmp/ACC/Event/AXC_TheEvent_480.mov', 'http://pdl.stream.aol.com/aol/brightcove/us/moviefone/trailers/2009/achristmascarol_030597/achristmascarol_trlr_02_1080p_dl.mov', 'http://pdl.stream.aol.com/aol/brightcove/us/moviefone/trailers/2009/achristmascarol_030597/achristmascarol_trlr_02_720p_dl.mov', 'http://pdl.stream.aol.com/aol/brightcove/us/moviefone/trailers/2009/achristmascarol_030597/achristmascarol_trlr_02_480p_dl.mov', 'http://movies.apple.com/movies/disney/achristmascarol/achristmascarol-tlr1_1080p.mov', 'http://movies.apple.com/movies/disney/achristmascarol/achristmascarol-tlr1_720p.mov', 'http://movies.apple.com/movies/disney/achristmascarol/achristmascarol-tlr1_480p.mov', 'http://wdmp.rd.llnwd.net/wdsmp/ACC/Teaser2/ChristmasCarol_Teaser2_1080.mov', 'http://wdmp.rd.llnwd.net/wdsmp/ACC/Teaser2/ChristmasCarol_Teaser2_720.mov', 'http://wdmp.rd.llnwd.net/wdsmp/ACC/Teaser2/ChristmasCarol_Teaser2_480.mov', 'http://pdl.stream.aol.com/aol/brightcove/us/moviefone/trailers/2009/disneysachristmascarol_030597/disneysachristmascarol_trlr_01_1080p_dl.mov', 'http://pdl.stream.aol.com/aol/brightcove/us/moviefone/trailers/2009/disneysachristmascarol_030597/disneysachristmascarol_trlr_01_720p_dl.mov', 'http://pdl.stream.aol.com/aol/brightcove/us/moviefone/trailers/2009/disneysachristmascarol_030597/disneysachristmascarol_trlr_01_480p_dl.mov']",,
A Christmas Story,http://www.movie-list.com/trailers/christmasstory,"Comedy, Drama, Family ","November 11, 1983",http://imdb.com/title/tt0085334/,,['http://videos.movie-list.com/classics/MOV/christmasstory.mov'],,
A Cinderella Story,http://www.movie-list.com/trailers/cinderellastory,,"July 16, 2004",,,"['http://media.warnerbros.com/wbmovies/acinderellastory/trailer_hi/trailer_a.mov', 'http://media.warnerbros.com/wbmovies/acinderellastory/trailer_med/trailer_a.mov', 'http://media.warnerbros.com/wbmovies/acinderellastory/trailer_lo/trailer_a.mov']",,
A Clockwork Orange,http://www.movie-list.com/trailers/clockworkorange,"Crime, Drama, Thriller ","December 19, 1971",http://imdb.com/title/tt0066921/,,['http://videos.movie-list.com/classics/MOV/clockworkorange.mov'],,
A Dangerous Method,http://www.movie-list.com/trailers/dangerousmethod,"Drama, Thriller","November 23, 2011",http://www.imdb.com/title/tt1571222/,['http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/1613.flv'],"['http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2011/dangerousmethoda_10042400/dangerousmethoda_trlr_01_1080p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2011/dangerousmethoda_10042400/dangerousmethoda_trlr_01_720p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/us/moviefone/trailers/2011/dangerousmethoda_10042400/dangerousmethoda_trlr_01_480p_dl.mov']",,
A Dirty Shame,http://www.movie-list.com/trailers/dirtyshame,,"September 17, 2004",,,"['http://progressive.stream.aol.com/newline/gl/newline/trailers/aDirtyShame/A_DirtyShame_700_dl.mov', 'http://progressive.stream.aol.com/newline/gl/newline/trailers/aDirtyShame/A_DirtyShame_300_dl.mov', 'http://progressive.stream.aol.com/newline/gl/newline/videos/aDirtyShame/ADirtyShame_Clip1_300_dl.mov', 'http://progressive.stream.aol.com/newline/gl/newline/videos/aDirtyShame/ADirtyShame_Clip2_300_dl.mov', 'http://progressive.stream.aol.com/newline/gl/newline/videos/aDirtyShame/ADirtyShame_Clip3_300_dl.mov', 'http://progressive.stream.aol.com/newline/gl/newline/videos/aDirtyShame/ADirtyShame_Clip4_300_dl.mov', 'http://progressive.stream.aol.com/newline/gl/newline/videos/aDirtyShame/ADirtyShame_Clip5_300_dl.mov', 'http://progressive.stream.aol.com/newline/gl/newline/videos/aDirtyShame/ADirtyShame_Clip6_300_dl.mov', 'http://progressive.stream.aol.com/newline/gl/newline/videos/aDirtyShame/ADirtyShame_Clip7_300_dl.mov', 'http://progressive.stream.aol.com/newline/gl/newline/videos/aDirtyShame/ADirtyShame_Clip8_300_dl.mov', 'http://progressive.stream.aol.com/newline/gl/newline/videos/aDirtyShame/ADirtyShame_Clip9_300_dl.mov']",,
A Few Good Men,http://www.movie-list.com/trailers/fewgoodmen,,"December 11, 1992",,,['http://videos.movie-list.com/classics/MOV/fewgoodmen.mov'],,
A Field in England,http://www.movie-list.com/trailers/fieldinengland,"Drama, History, Thriller","February 7, 2014",http://imdb.com/title/tt2375574/,,,,['http://cdn.movie-list.com/hd/fieldinengland720.mp4']
A Film with Me in It,http://www.movie-list.com/trailers/filmwithmeinit,"Comedy, Thriller","January 1, 2010",http://www.imdb.com/title/tt1139319/,['http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/991.flv'],,,
A Fond Kiss,http://www.movie-list.com/trailers/afondkiss,,"November 26, 2004",,,"['http://www.aefondkissmovie.co.uk/trailers/high.mov', 'http://www.aefondkissmovie.co.uk/trailers/medium.mov', 'http://www.aefondkissmovie.co.uk/trailers/low.mov']",,
"A Girl Cut in Two (Fille coupée en deux, La)",http://www.movie-list.com/trailers/girlcutintwo,"Drama, Thriller ","August 15, 2008",http://imdb.com/title/tt0901485/,,['http://images.hollywood.com/quicktime/girlcutintwo_ifc_t_500.mov'],,
A Good Day to Be Black & Sexy,http://www.movie-list.com/trailers/gooddaytobeblackandsexy,Drama,"December 5, 2008",http://www.imdb.com/title/tt0482517/,,"['http://movies.apple.com/movies/magnolia_pictures/agooddaytobeblackandsexy/agooddaytobeblackandsexy_1080p.mov', 'http://movies.apple.com/movies/magnolia_pictures/agooddaytobeblackandsexy/agooddaytobeblackandsexy_720p.mov', 'http://movies.apple.com/movies/magnolia_pictures/agooddaytobeblackandsexy/agooddaytobeblackandsexy_480p.mov']",,
A Good Day to Die Hard,http://www.movie-list.com/trailers/gooddaytodiehard,"Action, Crime, Thriller ","February 13, 2013",http://www.imdb.com/title/tt1606378/,,"['http://pdl.stream.aol.com/pdlext/aol/brightcove/ame/201210/30/27/agooddaytodiehard_trlr_02_1080p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/ame/201210/30/27/agooddaytodiehard_trlr_02_720p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/ame/201210/30/27/agooddaytodiehard_trlr_02_480p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/ame/201210/30/28/agooddaytodiehard_trlr_01_1080p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/ame/201210/30/28/agooddaytodiehard_trlr_01_720p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/ame/201210/30/28/agooddaytodiehard_trlr_01_480p_dl.mov']",,
A Good Old Fashioned Orgy,http://www.movie-list.com/trailers/goodoldfashionedorgy,Comedy,"September 2, 2011",http://www.imdb.com/title/tt1231586/,['http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/1649.flv'],,,
A Haunted House 2,http://www.movie-list.com/trailers/hauntedhouse2,"Comedy, Horror, Thriller","April 18, 2014",http://imdb.com/title/tt2828996/,,,,"['http://cdn.movie-list.com/hd/hauntedhouse2b720.mp4', 'http://cdn.movie-list.com/hd/hauntedhouse2720.mp4']"
A Hole In One,http://www.movie-list.com/trailers/holeinone,,"May 6, 2005",,,"['http://www.aholeinonethemovie.com/media/video_quicktime/HoleInOne_Trailer_Large.mov', 'http://www.aholeinonethemovie.com/media/video_quicktime/HoleInOne_Trailer_Small.mov']",,
A Home At The End Of The World,http://www.movie-list.com/trailers/homeattheendoftheworld,,"July 23, 2004",,,"['http://pdl.warnerbros.com/trailers/us/content/home_at_the_end_of_the_world/home_at_the_end_of_the_world_tlr1_qt_300.mov', 'http://pdl.warnerbros.com/trailers/us/content/home_at_the_end_of_the_world/home_at_the_end_of_the_world_tlr1_qt_100.mov', 'http://pdl.warnerbros.com/trailers/us/content/home_at_the_end_of_the_world/home_at_the_end_of_the_world_tlr1_qt_56.mov']",,
A House On A Hill,http://www.movie-list.com/trailers/houseonahill,,"November 14, 2003",,,['http://homepage.mac.com/colinhudson/.Movies/HouseOnAHill_small.mov'],,
À l'intérieur (Inside),http://www.movie-list.com/trailers/alinterieur,"Horror, Thriller","May 24, 2007 (Cannes); September 15, 2007 (TO)",,,['http://blairwitch.de/trailer/inside-trailer-franz\xf6sisch.mov'],,
A Late Quartet,http://www.movie-list.com/trailers/latequartet,Drama,"November 2, 2012",http://www.imdb.com/title/tt1226240/,,"['http://pdl.stream.aol.com/pdlext/aol/brightcove/ame/201209/19/194/latequarteta_trlr_1_1080p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/ame/201209/19/194/latequarteta_trlr_1_720p_dl.mov', 'http://pdl.stream.aol.com/pdlext/aol/brightcove/ame/201209/19/194/latequarteta_trlr_1_480p_dl.mov']",,
A LEGO Brickumentary,http://www.movie-list.com/trailers/lego,Documentary,"July 31, 2015",http://imdb.com/title/tt3214286/,,,,['http://cdn.movie-list.com/hd/lego720.mp4']
A Life Less Ordinary,http://www.movie-list.com/trailers/lifelessordinary,,"October 24, 1997",,,['http://videos.movie-list.com/classics/MOV/lifelessordinary.mov'],,
A Little Bit of Heaven,http://www.movie-list.com/trailers/littlebitofheaven,"Comedy, Drama, Romance ","May 4, 2012",http://www.imdb.com/title/tt1440161/,['http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/1964.flv'],,,
A Little Chaos,http://www.movie-list.com/trailers/alittlechaos,"Comedy, Drama, Romance","June 26, 2015",http://imdb.com/title/tt2639254/,,,,['http://cdn.movie-list.com/hd/alittlechaos720.mp4']
A Little Help,http://www.movie-list.com/trailers/littlehelp,"Comedy, Drama","July 22, 2011",http://www.imdb.com/title/tt1319722/,['http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/1583.flv'],,,
A Long Way Down,http://www.movie-list.com/trailers/longwaydown,"Comedy, Drama","July 11, 2014",http://imdb.com/title/tt0458413/,,,,"['http://cdn.movie-list.com/hd/longwaydownb720.mp4', 'http://cdn.movie-list.com/hd/longwaydown720.mp4']"
A Lot Like Love,http://www.movie-list.com/trailers/alotlikelove,,"April 22, 2005",,,"['http://bvim-qt.vitalstream.com/ALotLikeLove/ALotLikeLove_Trailer1_5679_3000.mov', 'http://bvim-qt.vitalstream.com/ALotLikeLove/ALotLikeLove_Trailer1_5679_1500.mov', 'http://bvim-qt.vitalstream.com/ALotLikeLove/ALotLikeLove_Trailer1_5679_0750.mov', 'http://bvim-qt.vitalstream.com/ALotLikeLove/ALotLikeLove_Trailer1_5679_0300.mov']",,
A Merry Friggin' Christmas,http://www.movie-list.com/trailers/merryfrigginchristmas,Comedy,"November 7, 2014",http://imdb.com/title/tt0910885/,,,,['http://cdn.movie-list.com/hd/merryfrigginchristmas720.mp4']
A Million Ways to Die in the West,http://www.movie-list.com/trailers/millionwaystodieinthewest,"Comedy, Western","May 30, 2014",http://imdb.com/title/tt2557490/,,,,"['http://cdn.movie-list.com/hd/millionwaystodieinthewestc720.mp4', 'http://cdn.movie-list.com/hd/millionwaystodieinthewestb720.mp4', 'http://cdn.movie-list.com/hd/millionwaystodieinthewest720.mp4']"
A Monster Calls,http://www.movie-list.com/trailers/monstercalls,"Drama, Fantasy","October 14, 2016",http://imdb.com/title/tt3416532/,,,,['http://cdn.movie-list.com/hd/monstercalls720.mp4']
A Most Violent Year,http://www.movie-list.com/trailers/amostviolentyear,"Action, Crime, Drama","December 31, 2014",http://imdb.com/title/tt2937898/,,,,"['http://cdn.movie-list.com/hd/amostviolentyearb720.mp4', 'http://cdn.movie-list.com/hd/amostviolentyear720.mp4']"
A Most Wanted Man,http://www.movie-list.com/trailers/amostwantedman,"Action, Thriller","July 25, 2014",http://imdb.com/title/tt1972571/,,,,"['http://cdn.movie-list.com/hd/amostwantedmanb720.mp4', 'http://cdn.movie-list.com/hd/amostwantedman720.mp4']"
A Night in Old Mexico,http://www.movie-list.com/trailers/anightinoldmexico,Drama,"May 16, 2014",http://imdb.com/title/tt2308260/,,,,['http://cdn.movie-list.com/hd/anightinoldmexico720.mp4']
A Nightmare On Elm Street (1984),http://www.movie-list.com/trailers/nightmareonelmstreet,,"November 16, 1984",,,['http://videos.movie-list.com/classics/MOV/nightmareonelmstreet.mov'],,
A Nightmare on Elm Street (2010),http://www.movie-list.com/trailers/nightmareonelmstreet2010,"Fantasy, Horror, Thriller ","April 30, 2010",http://www.imdb.com/title/tt1179056/,"['http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/1072.flv', 'http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/1031.flv', 'http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/860.flv']","['http://pdl.warnerbros.com/wbmovies/nightmareonelmstreet/trl4/NOES_TRL4_1080.mov', 'http://pdl.warnerbros.com/wbmovies/nightmareonelmstreet/trl4/NOES_TRL4_720.mov', 'http://pdl.warnerbros.com/wbmovies/nightmareonelmstreet/trl4/NOES_TRL4_480.mov', 'http://pdl.stream.aol.com/aol/brightcove/us/moviefone/trailers/2010/anightmareonelmstreet_037014/anightmareonelmstreet_trlr_03_1080p_dl.mov', 'http://pdl.stream.aol.com/aol/brightcove/us/moviefone/trailers/2010/anightmareonelmstreet_037014/anightmareonelmstreet_trlr_03_720p_dl.mov', 'http://pdl.stream.aol.com/aol/brightcove/us/moviefone/trailers/2010/anightmareonelmstreet_037014/anightmareonelmstreet_trlr_03_480p_dl.mov', 'http://pdl.warnerbros.com/wbmovies/nightmareonelmstreet/trl2/NOES_TRL2_1080.mov', 'http://pdl.warnerbros.com/wbmovies/nightmareonelmstreet/trl2/NOES_TRL2_720.mov', 'http://pdl.warnerbros.com/wbmovies/nightmareonelmstreet/trl2/NOES_TRL2_480.mov', 'http://pdl.stream.aol.com/aol/brightcove/us/moviefone/trailers/2010/anightmareonelmstreet_037014/anightmareonelmstreet_trlr02_1080p_dl.mov', 'http://pdl.stream.aol.com/aol/brightcove/us/moviefone/trailers/2010/anightmareonelmstreet_037014/anightmareonelmstreet_trlr02_720p_dl.mov', 'http://pdl.stream.aol.com/aol/brightcove/us/moviefone/trailers/2010/anightmareonelmstreet_037014/anightmareonelmstreet_trlr02_480p_dl.mov', 'http://largeassets.myspacecdn.com/creative/hd/anightmareonelmstreet/trailer2/5615615165_1080.mov', 'http://largeassets.myspacecdn.com/creative/hd/anightmareonelmstreet/trailer2/5615615198_720.mov', 'http://largeassets.myspacecdn.com/creative/hd/anightmareonelmstreet/trailer2/56156151_480.mov', 'http://pdl.stream.aol.com/aol/brightcove/us/moviefone/trailers/2009/anightmareonelmstreet_037014/anightmareonelmstreet_trlr_01_1080p_dl.mov', 'http://pdl.stream.aol.com/aol/brightcove/us/moviefone/trailers/2009/anightmareonelmstreet_037014/anightmareonelmstreet_trlr_01_720p_dl.mov', 'http://pdl.stream.aol.com/aol/brightcove/us/moviefone/trailers/2009/anightmareonelmstreet_037014/anightmareonelmstreet_trlr_01_480p_dl.mov', 'http://pdl.warnerbros.com/wbmovies/nightmareonelmstreet/NOES_TRL1_1080.mov', 'http://pdl.warnerbros.com/wbmovies/nightmareonelmstreet/NOES_TRL1_720.mov', 'http://pdl.warnerbros.com/wbmovies/nightmareonelmstreet/NOES_TRL1_480.mov', 'http://largeassets.myspacecdn.com/creative/hd/anightmareonelmstreet/239872394765_1080.mov', 'http://largeassets.myspacecdn.com/creative/hd/anightmareonelmstreet/23987239434_720.mov', 'http://largeassets.myspacecdn.com/creative/hd/anightmareonelmstreet/239872394_480.mov']",,
A Nightmare On Elm Street 2: Freddy\'s Revenge,http://www.movie-list.com/trailers/nightmareonelmstreet2,,"November 1, 1985",,,['http://videos.movie-list.com/classics/MOV/nightmareonelmstreet2.mov'],,
A Nightmare On Elm Street 3: Dream Warriors,http://www.movie-list.com/trailers/nightmareonelmstreet3,,"February 27, 1987",,,['http://videos.movie-list.com/classics/MOV/nightmareonelmstreet3.mov'],,
A Nightmare On Elm Street 4: The Dream Master,http://www.movie-list.com/trailers/nightmareonelmstreet4,,"August 19, 1988",,,['http://videos.movie-list.com/classics/MOV/nightmareonelmstreet4.mov'],,
A Nightmare On Elm Street 5: The Dream Child,http://www.movie-list.com/trailers/nightmareonelmstreet5,,"August 11, 1989",,,['http://videos.movie-list.com/classics/MOV/nightmareonelmstreet5.mov'],,
A Perfect Getaway,http://www.movie-list.com/trailers/perfectgetaway,"Horror, Thriller","August 7, 2009",http://www.imdb.com/title/tt0971209/,['http://videos.movie-list.com/flvplayer.swf?file=http://cdn.movie-list.com/flvideo/657.flv'],"['http://movies.apple.com/movies/universal/aperfectgetaway/aperfectgetaway_1080p.mov', 'http://movies.apple.com/movies/universal/aperfectgetaway/aperfectgetaway_720p.mov', 'http://movies.apple.com/movies/universal/aperfectgetaway/aperfectgetaway_480p.mov']",,
A Pigeon Sat on a Branch Reflecting on Existence,http://www.movie-list.com/trailers/pigeonsatonabranch,"Comedy, Drama","June 3, 2015",http://imdb.com/title/tt1883180/,,,,['http://cdn.movie-list.com/hd/pigeonsatonabranch720.mp4']
A Prairie Home Companion,http://www.movie-list.com/trailers/prairiehomecompanion,"Comedy, Music ","June 9, 2006",,,['http://www.aprairiehomecompanionmovie.com/trailer/teaser_400x176.mov'],,
A Resurrection,http://www.movie-list.com/trailers/resurrection,Horror,"March 22, 2013",http://www.imdb.com/title/tt1817276/,,,,['http://cdn.movie-list.com/hd/resurrection720.mp4']
A Scanner Darkly,http://www.movie-list.com/trailers/scannerdarkly,,"July 7, 2006",,,"['http://pdl.warnerbros.com/wip/us/med/scanner_darkly/2.35/scanner_darkly_tlr1_qt_500.mov', 'http://pdl.warnerbros.com/wip/us/med/scanner_darkly/2.35/scanner_darkly_tlr1_qt_300.mov', 'http://pdl.warnerbros.com/wip/us/med/scanner_darkly/2.35/scanner_darkly_tlr1_qt_100.mov', 'http://pdl.warnerbros.com/wip/us/med/scanner_darkly/scanner_darkly_a_tlr2_qt_700.mov', 'http://pdl.warnerbros.com/wip/us/med/scanner_darkly/scanner_darkly_a_tlr2_qt_500.mov', 'http://pdl.warnerbros.com/wip/us/med/scanner_darkly/scanner_darkly_a_tlr2_qt_300.mov']",,
