title,num_frames,total_time,avg_intensity,avg_color_r,avg_color_g,avg_color_b,mean_shot_length,std_dev_shot_length,max_shot_length,min_shot_length,num_shots,stddev_color_with_letterbox_r,stddev_color_with_letterbox_g,stddev_color_with_letterbox_b,detail_score_mean,detail_score_std_dev,detail_score_max,detail_score_min,dark_scene_mean_length,dark_scene_length_std_dev,dark_scene_length_max,dark_scene_length_min,dark_scene_count,dark_scene_percentage,mean_volume,std_dev_volume,min_volume,max_volume,sudden_rise_count_per_cut,sudden_fall_count_per_cut,octave1,octave2,octave3,octave4,octave5,octave6,octave7,octave8,octave9,octave10,octave11,Drama,Horror,Thriller,Action,Comedy,Crime,Mystery,Sport,Romance,Biography,History,Animation,Adventure,Family,Documentary,Fantasy,Music,Western,Musical,Sports,Supernatural,War,News,Animaton,Short
Shadow-Dancer,2732,113.9054583,51.48166809,39.84587203,58.79201705,44.39318362,0.39375,0.715142519,5.338666667,0.041708333,286,37.7581488,48.8710077,36.15658556,0.01097567,0.013628417,0.076493232,0,6.409090909,6.833467714,29,2,22,0.008052709,0.057251305,0.019964857,0,0.084760914,0.008928571,0.008928571,0.0021519,0.016233,0.057669,0.082419,0.098332,0.12584,0.14132,0.16597,0.14654,0.12625,0.037273,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shanghai,3625,151.151,25.68111377,22.36814957,26.92285027,27.996147,0.43347736,0.741947357,7.007,0.041708333,346,13.78177231,18.26786531,17.54059143,0.01425322,0.013837325,0.079289906,0,12.84210526,11.49948813,40,1,19,0.005241379,0.126447904,0.069084607,0,0.302464491,0.113333333,0.106666667,0.005517,0.030778,0.055139,0.080481,0.098927,0.12033,0.13285,0.151,0.14432,0.13088,0.049778,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaun-the-Sheep,1617,67.33333333,123.2244196,111.3529602,125.9943051,140.1961643,0.319212963,0.68166242,6.916666667,0.041666667,180,61.12410602,71.43036226,63.35017222,0.030446361,0.015596185,0.059340278,0,0,0,0,0,0,0,0.089385541,0.064666039,0,0.222003865,0.045454545,0.045454545,0.0027906,0.02411,0.065445,0.08609,0.098499,0.11611,0.15868,0.14269,0.13605,0.12618,0.043359,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Shelter,2940,122.5807917,44.88559396,36.53658363,48.41260224,48.65448773,0.450357996,0.79328867,7.382375,0.041708333,272,32.9004735,40.93212959,40.77595882,0.014012071,0.018725638,0.109424696,0,11.625,12.60890063,35,1,8,0.002721088,0.047081961,0.014997185,0.001724714,0.099907003,0.123966942,0.132231405,0.005064,0.021867,0.035839,0.069495,0.11274,0.16869,0.14723,0.14965,0.14417,0.1173,0.02796,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shes-Funny-That-Way,3149,131.2978333,54.44194742,41.86031648,57.47432494,71.86377271,0.780541667,0.993629872,7.674333333,0.041708333,168,21.83042655,24.96089255,27.2787557,0.020596679,0.019907037,0.138244358,0.001382378,5,0,5,5,1,0.000317561,0.096796609,0.034049919,0,0.164713292,0.153846154,0.115384615,0.0029069,0.010438,0.030831,0.050567,0.10272,0.14768,0.1639,0.16683,0.14853,0.13399,0.041613,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shrek-2,2038,67.9679,37.01104166,27.91740184,41.07630606,39.95384731,0.6131125,0.773133979,5.005,0.033366667,104,38.06548228,37.43711044,35.44265962,0.014924195,0.011319832,0.055895207,0,19,8.485281374,31,13,3,0.001472031,0.06441315,0.024313006,0,0.099307579,0.089552239,0.089552239,0.00073875,0.0043799,0.027231,0.044692,0.095754,0.17091,0.18887,0.18108,0.12888,0.13191,0.025566,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Sin-City-A-Dame-to-Kill-For,1995,83.16641667,31.20790442,26.97515981,33.58591126,30.08858988,0.399722504,1.080925314,10.21854167,0.041708333,197,34.79880898,40.07924626,35.89305777,0.021124533,0.020256456,0.141789159,0,5.772727273,10.64694501,39,1,22,0.011027569,0.14189823,0.076987757,0,0.307349276,0.097560976,0.048780488,0.0045404,0.031811,0.053936,0.06551,0.080226,0.093303,0.12135,0.13165,0.16297,0.18957,0.065127,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sinister-2,4577,152.5333333,46.90109722,43.17843726,49.67567538,42.41614802,0.419127205,0.713680687,6.2,0.033333333,359,37.29340933,38.46350582,39.07202399,0.010791419,0.013918185,0.088261024,0,8.513513514,11.08108108,60,1,37,0.008083898,0.097181038,0.072098675,0,0.340274407,0.112582781,0.152317881,0.020359,0.050505,0.093546,0.055276,0.052762,0.071294,0.11576,0.16632,0.1393,0.17681,0.058071,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sisters,481,20.02,132.2951711,132.7521303,129.9408415,143.3358367,0.431383333,0.328251716,0.917583333,0.041708333,35,74.97862086,76.05379628,67.35271888,0.025549349,0.019882358,0.090725911,0,2.25,1.299038106,4,1,4,0.008316008,0.042709577,0.023629142,0,0.08019128,0,0.052631579,0.0030089,0.0080971,0.040471,0.061972,0.069258,0.0917,0.11653,0.15548,0.16176,0.22073,0.07099,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sleeping-With-Other-People,3601,150.15,49.10788674,37.83862558,53.5943783,55.5966798,0.98755455,0.964913478,5.130125,0.041708333,152,20.20248528,21.95383921,18.65270046,0.030047926,0.028093287,0.14769965,0,7.666666667,9.303523825,24,1,6,0.001666204,0.148510662,0.045387837,0,0.265701535,0.100671141,0.067114094,0.0044764,0.022039,0.042289,0.043898,0.096538,0.17002,0.14702,0.15424,0.1531,0.13224,0.034147,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slow-West,3504,146.1042917,67.11027534,54.27712057,72.01958638,75.53812981,0.577410167,0.669835916,3.169833333,0.041708333,250,34.48637399,39.73926752,41.08635371,0.045526493,0.044044194,0.219620208,0,14.5,14.72809107,43,2,6,0.001712329,0.088511693,0.046550224,0,0.217010876,0.103448276,0.096551724,0.00085557,0.01129,0.033381,0.05447,0.075248,0.12944,0.15056,0.15658,0.16883,0.15948,0.059863,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Snitch,3509,146.3128333,46.88647833,45.35164954,47.57430677,47.41010706,0.38008224,0.573757563,5.005,0.041708333,381,27.43439484,30.5989307,28.60524732,0.014934251,0.016391328,0.104273467,0,9.157894737,7.672666166,35,3,19,0.005414648,0.084443195,0.044779223,0,0.24115995,0.117241379,0.131034483,0.00080555,0.013387,0.049877,0.080504,0.085901,0.10935,0.12629,0.17459,0.16713,0.13709,0.055089,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Soaked-in-Bleach,5918,246.7882083,59.13409344,56.30458839,60.68842539,58.60128307,0.508337203,1.000456827,9.134125,0.041708333,463,33.90404779,35.16456302,36.5429682,0.018025182,0.01767258,0.11118806,0,5.452380952,7.162077316,29,1,42,0.007096992,0.057409556,0.018897425,0,0.116973393,0.097959184,0.102040816,0.0059217,0.019933,0.037536,0.064127,0.096495,0.15627,0.17382,0.19391,0.14488,0.081152,0.02595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Solace,2659,106.32,31.54827127,27.6294101,33.06543158,34.03887942,0.439338843,0.712940292,4.72,0.04,242,29.72765809,29.79215533,30.86666514,0.010543361,0.014621647,0.246827257,0,15,3,18,12,2,0.000752162,0.110403163,0.047238341,0,0.244307939,0.057142857,0.123809524,0.00025419,0.0010549,0.030363,0.082806,0.10634,0.13401,0.14678,0.18054,0.15775,0.12097,0.039134,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Somebody-Up-There-Likes-Me,2618,109.1507083,88.14697225,80.40879143,90.38677618,96.98023575,0.472939427,1.22054085,13.17983333,0.041708333,227,42.21117698,38.91001495,39.59205041,0.027339939,0.020816762,0.09352322,0,0,0,0,0,0,0,0.039241207,0.013374817,0.002227451,0.073240934,0.203703704,0.148148148,0.00028277,0.0015405,0.014667,0.050469,0.093325,0.15168,0.1493,0.1604,0.12896,0.18876,0.06061,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Some-Velvet-Morning,2809,117.117,126.0133557,119.5589836,127.820604,133.7410604,0.877756579,0.878906632,4.25425,0.041708333,133,46.09262631,48.93550026,47.7588225,0.022877824,0.024466484,0.128053385,0.001379123,12.5,2.5,15,10,2,0.000711997,0.097782126,0.042011943,0.004463869,0.287127911,0.094827586,0.120689655,0.0066407,0.01829,0.031227,0.046303,0.11393,0.16584,0.14919,0.13319,0.14351,0.17336,0.018518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Son-of-God,3618,150.8590417,77.3627617,74.54654741,77.40493948,84.59736148,0.453051988,0.596181945,5.005,0.041708333,327,40.20919317,38.51167905,36.93220528,0.038558417,0.040226018,0.222754851,0,7.666666667,11.19523708,38,1,9,0.002487562,0.105791589,0.058124412,0,0.272223503,0.087248322,0.053691275,0.0035333,0.024102,0.060326,0.074361,0.10137,0.12891,0.15527,0.14383,0.13149,0.13582,0.040977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southpaw,3600,150.1082917,38.29670613,35.49979711,39.52342508,39.34707236,0.344962674,0.58602762,5.005,0.041708333,432,21.94683036,25.68619725,22.42206796,0.016150632,0.018915849,0.106056113,0,6.368421053,9.079824519,30,1,19,0.005277778,0.141712662,0.075298327,0,0.375842945,0.073825503,0.080536913,0.002661,0.029876,0.039606,0.061547,0.10574,0.16264,0.15512,0.15721,0.15902,0.10213,0.024455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spare-Parts,3622,151.025875,72.5924612,70.98979591,73.11502265,74.16748165,0.532115214,0.621049266,5.005,0.041708333,281,29.47421107,23.46347939,24.08423478,0.03580791,0.02569697,0.122288906,0,8.111111111,11.68517051,34,1,9,0.002484815,0.073570584,0.036533931,0,0.203436614,0.106666667,0.08,0.0019015,0.012307,0.043734,0.057754,0.081476,0.14256,0.14903,0.14847,0.16049,0.15649,0.045775,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Spectre,2307,96.17941667,26.14397337,24.31524557,26.57231499,28.75611904,1.006893569,2.176366647,12.637625,0.041708333,92,17.29530565,17.71845187,16.15477008,0.013428909,0.017631456,0.095031455,0,4.333333333,4.123105626,20,1,18,0.007802341,0.08500384,0.040948392,0.002428616,0.173911638,0.073684211,0.073684211,0.014092,0.028436,0.062264,0.089764,0.10149,0.1166,0.12463,0.13018,0.13763,0.15192,0.042999,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Spotlight,3560,148.4399583,61.30024792,53.14740984,65.6714812,60.22217242,0.277611294,0.497314866,3.420083333,0.041708333,532,36.75464854,39.33020862,37.74437127,0.024755477,0.029201263,0.173222883,0,5.225806452,6.271850462,24,1,31,0.008707865,0.14324403,0.062225267,0,0.309698022,0.170068027,0.149659864,0.002111,0.010778,0.068366,0.08975,0.11186,0.15921,0.15148,0.14916,0.11036,0.11294,0.033974,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spring-Breakers,3990,132.9666667,45.65382498,37.47717492,47.76540607,56.25968447,0.287826087,0.65872561,9.666666667,0.033333333,460,34.43789978,39.47874731,38.61945937,0.016601604,0.017066149,0.138919125,0,13.69230769,18.96711573,65,3,13,0.003258145,0.036967884,0.01694465,0,0.093126975,0.045454545,0.037878788,0.0012467,0.01109,0.03565,0.042734,0.06944,0.095961,0.15853,0.18129,0.16871,0.17573,0.059614,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spy,3571,119.119,33.754678,30.88226596,35.06255607,34.58112542,0.689841026,0.78439744,3.336666667,0.033366667,169,16.21386595,22.30137514,17.53569873,0.019051491,0.021170032,0.102236563,0,11.38461538,11.49942113,36,3,13,0.003640437,0.073589626,0.047099803,0,0.204105632,0.093220339,0.084745763,0.0049966,0.029403,0.069396,0.067036,0.095766,0.11573,0.12967,0.13532,0.14846,0.15032,0.053903,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Squirrels,3176,132.2916667,63.60472898,58.2549379,62.85556464,81.54483856,0.212011771,0.7505574,9.833333333,0.041666667,623,29.84749983,24.81623223,35.58113693,0.031290313,0.028591353,0.146234809,0,1.6,1.280624847,5,1,10,0.003148615,0.052427946,0.062701878,0,0.27922497,0.053435115,0.06870229,0.0010368,0.0072354,0.038551,0.035612,0.035722,0.050955,0.13563,0.24582,0.26555,0.15799,0.025897,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stage-Fright,3113,129.7963333,44.2989757,38.54410622,45.14293118,55.08106793,0.390646667,0.594614383,5.046708333,0.041708333,325,22.87463861,25.197812,30.57810739,0.020402365,0.017530222,0.095945788,0,3.138888889,7.099110969,32,1,36,0.011564407,0.047392838,0.021850013,0,0.090812105,0.0859375,0.09375,0.0034673,0.01583,0.038078,0.040884,0.065876,0.11135,0.16968,0.18087,0.16065,0.15918,0.054121,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Starry-Eyes,2830,117.992875,46.30510168,45.2658228,48.40862534,38.23933484,0.7596875,0.939035722,6.923583333,0.041708333,154,30.01306253,31.56020712,22.98300766,0.011814658,0.013069998,0.056093463,0,8.379310345,9.528229539,34,1,29,0.01024735,0.115516908,0.071338475,0,0.333467113,0.085470085,0.094017094,0.0085571,0.046135,0.087021,0.064928,0.071194,0.12109,0.16013,0.12155,0.1393,0.13605,0.044027,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Star-Trek-Into-Darkness,1557,64.89816667,54.72190832,49.03673146,56.53836387,60.32289205,0.217679181,0.487701141,4.838166667,0.041708333,283,39.68366784,46.53066975,56.00921651,0.019834925,0.027298379,0.187955977,0.00016635,0,0,0,0,0,0,0.215222385,0.106957722,0,0.455313234,0.095238095,0.111111111,0.0037583,0.043474,0.093323,0.092954,0.097579,0.11722,0.15304,0.15511,0.11853,0.099415,0.0256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Step-Up-All-In,3466,144.519375,52.00361751,49.14649092,52.42230993,57.38452148,0.162538425,0.320792249,5.005,0.041708333,874,36.28896989,36.5497685,34.88745256,0.032857167,0.024126937,0.132315538,0,5.148148148,8.934758194,56,1,54,0.015579919,0.097885877,0.048030649,0,0.213845034,0.125874126,0.146853147,0.0039968,0.026681,0.064214,0.060445,0.067246,0.093379,0.12255,0.14433,0.17405,0.17502,0.068088,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Steve-Jobs,1682,70.11170833,19.05455286,22.19731767,17.6158724,18.23910092,0.257078355,1.052206107,10.5105,0.041708333,226,25.87340719,21.09766549,19.93147047,0.014749071,0.01362173,0.138895976,0,2.285714286,2.185294077,7,1,7,0.004161712,0.042169346,0.030707304,0,0.115030109,0.028985507,0.028985507,0.0064035,0.023829,0.028486,0.040835,0.10319,0.13564,0.20824,0.17585,0.14351,0.12141,0.012601,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Still-Alice,3389,141.3078333,110.1597552,105.3626897,111.7320474,114.7380295,1.424892857,1.317959816,7.340666667,0.041708333,98,83.16230382,78.85270106,76.19976529,0.012363012,0.013761472,0.06523763,0.00023546,32,9.416297928,41,19,3,0.000885217,0.049979547,0.035023679,0,0.282191275,0.042857143,0.042857143,0.003139,0.0057255,0.0406,0.065296,0.1224,0.14846,0.15983,0.17561,0.1319,0.1177,0.029342,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stonehearst-Asylum-aka-Eliza-Graves,3386,141.1827083,26.6079704,26.04880033,27.47267451,23.6449477,0.603501449,0.710870246,5.005,0.041708333,230,23.1231419,23.18649668,16.85617914,0.011492846,0.011159898,0.068996311,0,1,0,1,1,1,0.000295334,0.108493721,0.071657997,0,0.428370742,0.085714286,0.114285714,0.0074808,0.036399,0.094551,0.076629,0.093931,0.12604,0.12601,0.14048,0.14184,0.12564,0.031001,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stonewall,3410,142.1837083,34.60345044,23.62510533,39.63167174,37.52732578,0.421167532,0.697794699,5.005,0.041708333,337,18.40339684,23.5990336,22.17995691,0.020185192,0.019614702,0.096982711,0,3.75862069,4.553552402,25,1,29,0.008504399,0.124376534,0.074376823,0,0.307986673,0.042553191,0.021276596,0.0021756,0.01493,0.051371,0.06549,0.088953,0.14619,0.19323,0.15829,0.11653,0.13116,0.031687,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Straight-Outta-Compton,3504,146.1042917,63.96649841,57.32372265,65.64880919,72.77707641,0.286,0.56647792,4.337666667,0.041708333,504,24.13057306,26.72401571,26.52977097,0.025232822,0.022307162,0.146993799,0,5.483870968,8.706211975,32,1,31,0.008847032,0.126932741,0.076126577,0,0.438851574,0.144827586,0.068965517,0.0092169,0.046743,0.12836,0.05401,0.055958,0.094004,0.12683,0.13096,0.1519,0.1601,0.04192,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Strange-Magic,3697,154.154,40.69415192,38.07326787,42.63325501,37.6169427,0.419833333,0.763639522,6.631625,0.041708333,364,23.20238938,25.42211953,24.10624591,0.022398705,0.019354654,0.138333948,0,12.83333333,15.73124986,37,1,6,0.001622938,0.12429584,0.064823657,0,0.292285413,0.098039216,0.08496732,0.0036203,0.018122,0.036115,0.046768,0.071715,0.1133,0.18554,0.16969,0.15897,0.15043,0.045724,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
Stretch,2463,82.06666667,53.94318343,50.45648117,55.15529738,56.89106705,0.458429119,0.579262609,5.233333333,0.033333333,174,26.7193029,27.47073783,26.39214105,0.022684886,0.017051465,0.086031596,0,9.833333333,8.668269083,26,1,6,0.002436054,0.110054192,0.036997346,0.009721779,0.201370172,0.160493827,0.185185185,0.0069212,0.022592,0.059645,0.067054,0.10209,0.15838,0.10073,0.14878,0.13751,0.15133,0.044966,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stuck-In-Love,3387,141.2244167,60.23810177,52.71230559,61.72494567,72.36710986,0.614784508,0.738366391,5.130125,0.041708333,227,28.91588438,33.91698863,30.35894711,0.019423368,0.018501694,0.150672262,0,1.136363636,0.624896686,4,1,22,0.006495424,0.208407889,0.078359343,0,0.438802834,0.078571429,0.057142857,0.00049608,0.0028347,0.025876,0.07172,0.10449,0.1401,0.13282,0.14664,0.17882,0.18199,0.014217,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
St-Vincent,3608,150.4419583,73.35059146,63.27681146,77.23473203,79.82776153,0.832544676,0.824955781,5.005,0.041708333,180,26.94760016,29.84455148,29.53479388,0.036788727,0.032005397,0.1656293,0,11,0,11,11,1,0.000277162,0.095546908,0.041180737,0,0.22491937,0.067114094,0.046979866,0.0012549,0.0049722,0.024269,0.054691,0.09449,0.14422,0.14507,0.1686,0.15367,0.15365,0.055108,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Suicide-Squad,3622,151.025875,47.44890517,40.46217361,50.88327243,48.12526813,0.380560957,0.702289045,7.841166667,0.041708333,378,22.24527024,25.7950703,25.18164773,0.022219832,0.019353325,0.09921903,0,16.88888889,13.71491033,48,2,9,0.002484815,0.078419748,0.048416142,0,0.193329899,0.033333333,0.026666667,0.0017723,0.020546,0.05979,0.074381,0.076973,0.10095,0.12693,0.14072,0.15205,0.1729,0.073001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunlight-Jr,3001,125.125,64.86804491,56.52213608,68.36276215,68.81260574,0.449276458,0.763722704,5.672333333,0.041708333,263,31.70285128,33.41997667,31.319784,0.023028915,0.022599722,0.142238706,0,19.55555556,34.23160045,107,1,9,0.002999,0.09454446,0.03583969,0,0.164923035,0.064516129,0.056451613,0.025692,0.050839,0.057113,0.061853,0.098046,0.14533,0.15996,0.15164,0.12704,0.097559,0.024921,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Survivor,3003,125.0833333,49.63649864,48.3695643,51.09761698,45.4783746,0.23400437,0.392794207,5.583333333,0.041666667,534,25.93295343,27.12025584,25.8698283,0.026187142,0.031029259,0.183262249,0,1.578947368,0.674013078,3,1,19,0.006327006,0.132490244,0.093435718,0.002237707,0.651508279,0.10483871,0.120967742,0.022979,0.076452,0.13426,0.064519,0.046902,0.075988,0.080071,0.089423,0.14077,0.19044,0.078194,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sx_Tape,2663,111.0275833,51.43405398,46.96505779,53.37244892,53.21553238,0.269618243,0.524392923,5.880875,0.041708333,407,42.9974666,43.43633322,42.12592545,0.022990694,0.03909063,0.264344618,0,4.681818182,10.23535035,38,1,22,0.008261359,0.133664003,0.067282194,0,0.29611994,0.081818182,0.090909091,0.0061025,0.020075,0.052964,0.065072,0.063701,0.12633,0.1734,0.18436,0.14606,0.11985,0.04208,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tak3n,3670,153.027875,41.01530529,33.79196412,43.44622689,47.47326339,0.194717325,0.424006024,5.714041667,0.041708333,709,25.56159552,31.39621983,32.9618491,0.019619963,0.020171406,0.118402778,0,6.913043478,5.335794171,21,1,46,0.01253406,0.116921693,0.080811029,0,0.342953294,0.111842105,0.098684211,0.0078428,0.039443,0.065357,0.07959,0.086117,0.11064,0.12432,0.15127,0.14604,0.14213,0.047251,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tammy,2385,99.43266667,77.309405,70.98196557,78.61147781,87.26278965,1.357576878,1.223905184,5.797458333,0.041708333,71,38.69853417,40.50261649,54.22490335,0.030620545,0.01755438,0.072720269,0,54.5,19.5,74,35,2,0.000838574,0.052039911,0.022836431,0,0.092887887,0.102040816,0.091836735,0.0010132,0.0099552,0.049445,0.064406,0.080221,0.13816,0.15699,0.1235,0.12573,0.16101,0.089571,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ted-2,3571,148.89875,90.98016874,90.41259777,91.84434329,88.09836628,0.791127216,0.799328228,5.130125,0.041708333,188,33.38821803,29.84457008,29.21295863,0.037401452,0.028479179,0.16604118,0.002500087,20.5,15.5,36,5,2,0.000560067,0.146219393,0.059437378,0,0.300717777,0.115646259,0.088435374,0.0013684,0.012823,0.031599,0.058439,0.086675,0.13391,0.14289,0.15409,0.16686,0.1717,0.039647,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teenage-Mutant-Ninja-Turtles-1990,2100,87.54579167,26.12876248,30.88989877,23.08039562,29.36473253,0.462785018,0.749542869,4.129125,0.041708333,188,32.26486671,12.59140084,22.80479037,0.006209516,0.005152123,0.029653863,0,19,18.64135188,51,5,4,0.001904762,0.090909034,0.019639716,0,0.125847987,0.104651163,0.104651163,0.00047572,0.0016498,0.016294,0.051729,0.091018,0.10922,0.13306,0.17157,0.19634,0.1863,0.042343,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Teenage-Mutant-Ninja-Turtles-2014,2161,90.09,49.95401562,44.97113795,54.69709522,38.63989116,0.257059524,0.641767138,5.088416667,0.041708333,343,32.140094,33.75261057,28.12108739,0.02781549,0.030206785,0.153995805,0,13.32,11.70203401,44,1,25,0.011568718,0.089128115,0.047158711,0,0.228812422,0.101123596,0.06741573,0.0029032,0.030826,0.077774,0.078192,0.073812,0.10243,0.12225,0.1209,0.13819,0.17548,0.077236,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Teenage-Mutant-Ninja-Turtles-Out-of-the-Shadows,3481,145.145,48.95799357,43.95746831,52.31008697,44.85162493,0.262599395,0.558289121,7.090416667,0.041708333,537,32.42527591,33.91597146,31.99741297,0.027539897,0.021469855,0.113398438,0,8.523809524,11.2191123,49,1,21,0.006032749,0.092532995,0.043205975,0,0.180550139,0.090277778,0.090277778,0.0032538,0.027973,0.066577,0.062981,0.071996,0.098358,0.11829,0.1333,0.16051,0.17777,0.07899,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Terminator-Genisys,3625,151.151,41.32640757,43.97075646,41.33104074,34.4055048,0.245731597,0.48198534,5.005,0.041708333,600,30.20378953,31.70844054,29.39479222,0.019200898,0.01533763,0.081887004,0,5.472222222,6.970119205,29,1,36,0.009931034,0.095891445,0.046077858,0,0.189580628,0.08,0.1,0.0034733,0.032068,0.075681,0.074182,0.075944,0.10437,0.13129,0.13545,0.14815,0.15499,0.064407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Term-Life,3676,153.278125,60.12283544,56.82203305,61.18504808,63.36058368,0.529013333,0.529102726,3.086416667,0.041708333,275,21.91537693,23.80078538,24.62760905,0.027955162,0.028602186,0.203659391,0,32.5,68.20984777,185,1,6,0.001632209,0.118156384,0.062046339,0,0.319069646,0.105263158,0.098684211,0.0077662,0.043163,0.076583,0.069182,0.10178,0.15219,0.14112,0.15241,0.13452,0.10399,0.017297,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thanks-for-Sharing,3609,150.4836667,80.87112905,79.28997355,84.49252852,66.4407168,0.740066092,0.81599449,5.130125,0.041708333,203,51.52033504,41.09333923,29.46059938,0.022895114,0.020683512,0.129602211,0,11.5,14.25657743,36,1,4,0.00110834,0.087459063,0.034437348,0,0.213453162,0.046979866,0.046979866,0.0010805,0.0043054,0.022749,0.064857,0.095865,0.15385,0.14632,0.17284,0.15865,0.16728,0.012206,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
That-Awkward-Moment,3889,162.162,45.67856619,39.62045007,46.7006345,56.33983518,0.705763282,0.80450062,5.046708333,0.041708333,229,17.96954892,18.88085506,22.04804529,0.019639739,0.011755842,0.098906013,0.001787214,14,0,14,14,1,0.000257136,0.087201218,0.033994313,0,0.162082173,0.099378882,0.074534161,0.0026151,0.013976,0.038316,0.058011,0.089863,0.15123,0.14174,0.14266,0.13667,0.16018,0.064733,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
